name,creditScore,income,loanAmount,monthDuration,rate
John Doe,419,16689,1420228,20,0
John Doe,662,202454,1987252,11,0
John Doe,327,127925,1377010,7,0
John Doe,439,84372,1249905,27,0
John Doe,848,225915,111130,6,0.059
John Doe,781,109066,66411,2,0.055
John Doe,848,77648,1205960,20,0
John Doe,740,199724,1189416,8,0
John Doe,672,241121,1365987,30,0
John Doe,648,21019,867595,25,0.08
John Doe,303,96763,1633092,3,0
John Doe,370,210216,1722709,7,0
John Doe,363,282687,1264772,5,0
John Doe,641,123905,1924770,3,0
John Doe,490,290233,511210,7,0.059
John Doe,463,219349,906342,2,0.055
John Doe,425,121232,167429,26,0.085
John Doe,833,62889,411121,6,0.059
John Doe,838,174824,595728,30,0.085
John Doe,511,239601,711281,27,0.085
John Doe,838,157641,640653,3,0.055
John Doe,741,104891,1878031,4,0
John Doe,451,155254,1441075,20,0
John Doe,700,4236,44580,0,0.055
John Doe,401,118773,247742,13,0.067
John Doe,312,58912,623040,15,0.067
John Doe,643,32510,864498,24,0.08
John Doe,827,148196,1858512,13,0
John Doe,630,106089,1850881,8,0
John Doe,365,269918,324923,20,0.08
John Doe,328,167066,975242,12,0.063
John Doe,691,146880,857354,4,0.055
John Doe,495,3084,1131849,8,0
John Doe,532,14885,1812523,12,0
John Doe,727,271167,792483,19,0.08
John Doe,339,35135,759278,9,0.063
John Doe,356,256648,531284,26,0.085
John Doe,341,258433,1999990,3,0
John Doe,672,246472,1938281,29,0
John Doe,534,27865,455582,9,0.063
John Doe,442,97436,738284,16,0.067
John Doe,666,169872,124593,7,0.059
John Doe,777,116032,1792219,3,0
John Doe,565,28442,731735,8,0.059
John Doe,525,154818,1231253,17,0
John Doe,410,263584,464293,19,0.08
John Doe,333,122945,1832263,11,0
John Doe,700,241460,1474507,14,0
John Doe,559,153141,177551,28,0.085
John Doe,689,100321,690785,11,0.063
John Doe,347,81973,1661790,7,0
John Doe,678,102368,1486694,6,0
John Doe,464,147817,1243651,27,0
John Doe,537,278321,1929710,4,0
John Doe,752,175006,1435619,2,0
John Doe,717,198151,1165732,27,0
John Doe,500,172153,549130,22,0.08
John Doe,394,250058,453277,9,0.063
John Doe,803,76482,1048248,1,0
John Doe,532,180460,374747,1,0.055
John Doe,701,118863,1116975,26,0
John Doe,767,23045,1721553,21,0
John Doe,317,280688,1535427,23,0
John Doe,309,165461,1844363,28,0
John Doe,754,73848,729334,2,0.055
John Doe,847,241225,1217159,24,0
John Doe,806,279362,665556,11,0.063
John Doe,382,73202,390846,22,0.08
John Doe,665,154128,91950,28,0.085
John Doe,443,97365,1184178,3,0
John Doe,484,5069,660304,14,0.067
John Doe,428,283360,120942,18,0.08
John Doe,729,276687,1642197,24,0
John Doe,642,96248,1985547,16,0
John Doe,798,213583,1384232,15,0
John Doe,530,74040,1616010,13,0
John Doe,731,542,1204753,9,0
John Doe,479,173546,1334265,2,0
John Doe,421,226804,1181094,20,0
John Doe,582,265617,847852,1,0.055
John Doe,586,240475,1005581,25,0
John Doe,331,75922,132219,16,0.067
John Doe,746,196737,1809878,10,0
John Doe,442,112635,1275856,11,0
John Doe,735,247675,1299056,28,0
John Doe,410,24237,66485,20,0.08
John Doe,548,80625,1646546,21,0
John Doe,612,273404,209897,26,0.085
John Doe,423,189907,1044689,11,0
John Doe,516,13663,1466463,16,0
John Doe,828,137561,467804,16,0.067
John Doe,305,239154,95641,1,0.055
John Doe,434,141880,1689056,26,0
John Doe,796,252040,216202,29,0.085
John Doe,777,267742,1721164,8,0
John Doe,331,222497,888724,23,0.08
John Doe,381,215115,165173,5,0.059
John Doe,652,1044,1744824,18,0
John Doe,606,16969,210897,28,0.085
John Doe,420,188451,1131493,26,0
John Doe,353,215913,1715707,3,0
John Doe,781,263506,283933,8,0.059
John Doe,343,161127,592414,6,0.059
John Doe,458,260378,730793,13,0.067
John Doe,501,19909,78032,20,0.08
John Doe,821,154656,684439,20,0.08
John Doe,584,168060,967968,26,0.085
John Doe,604,47944,1757538,27,0
John Doe,508,292229,1938322,8,0
John Doe,550,105150,126231,8,0.059
John Doe,741,207607,214486,21,0.08
John Doe,765,124597,848570,14,0.067
John Doe,337,263426,368462,26,0.085
John Doe,611,269398,32644,10,0.063
John Doe,321,144544,1449719,5,0
John Doe,754,228025,1988583,25,0
John Doe,682,293149,203738,26,0.085
John Doe,422,254028,417693,6,0.059
John Doe,742,203734,1255779,10,0
John Doe,790,268697,1584636,20,0
John Doe,709,215877,1000886,8,0
John Doe,368,238259,1747548,19,0
John Doe,580,142043,929552,5,0.059
John Doe,616,208836,818071,14,0.067
John Doe,571,266121,335234,7,0.059
John Doe,530,130498,1188762,12,0
John Doe,710,297379,117324,5,0.059
John Doe,399,217037,1268399,4,0
John Doe,754,24107,1752307,29,0
John Doe,343,93686,844248,13,0.067
John Doe,646,11717,716394,10,0.063
John Doe,764,112231,750977,17,0.067
John Doe,446,7255,1683388,1,0
John Doe,820,75703,1244039,7,0
John Doe,503,242011,1889304,7,0
John Doe,335,184852,1195098,29,0
John Doe,611,57667,66210,22,0.08
John Doe,526,100589,1961390,14,0
John Doe,782,280677,1436718,13,0
John Doe,321,222755,1211334,19,0
John Doe,370,241353,281053,8,0.059
John Doe,633,211384,765757,8,0.059
John Doe,755,5600,612882,16,0.067
John Doe,307,74863,756780,7,0.059
John Doe,426,81098,1319174,14,0
John Doe,808,206097,1202749,7,0
John Doe,672,68631,742966,1,0.055
John Doe,328,256469,4087,18,0.08
John Doe,552,191626,844659,1,0.055
John Doe,621,174585,1907137,26,0
John Doe,357,111115,714508,3,0.055
John Doe,537,236771,1154946,1,0
John Doe,803,173136,1992393,5,0
John Doe,693,26110,1308523,21,0
John Doe,796,65207,565541,26,0.085
John Doe,317,251448,510954,15,0.067
John Doe,592,247309,1364007,13,0
John Doe,512,194831,680298,24,0.08
John Doe,741,160555,1979900,29,0
John Doe,736,50967,624548,16,0.067
John Doe,598,288532,740297,28,0.085
John Doe,670,23748,711024,2,0.055
John Doe,617,207435,1525575,22,0
John Doe,549,228787,799978,23,0.08
John Doe,473,212368,522751,10,0.063
John Doe,672,156359,1943399,22,0
John Doe,740,69469,934888,1,0.055
John Doe,507,72784,599026,26,0.085
John Doe,762,233201,848447,29,0.085
John Doe,357,109763,1529459,24,0
John Doe,788,71803,625643,13,0.067
John Doe,519,47923,1328473,18,0
John Doe,795,193514,691759,1,0.055
John Doe,708,262984,1791727,7,0
John Doe,562,213934,304,3,0.055
John Doe,368,48611,746071,8,0.059
John Doe,496,98401,72905,24,0.08
John Doe,728,69992,58484,18,0.08
John Doe,804,170376,835628,28,0.085
John Doe,403,55130,419028,19,0.08
John Doe,409,160717,1737542,30,0
John Doe,610,98168,157394,26,0.085
John Doe,612,66912,288105,15,0.067
John Doe,523,190210,1303808,29,0
John Doe,769,74631,353260,16,0.067
John Doe,330,299945,1805217,7,0
John Doe,660,15404,1690900,13,0
John Doe,730,198990,1188284,14,0
John Doe,789,288425,1387923,3,0
John Doe,668,147876,922340,27,0.085
John Doe,764,75980,405925,11,0.063
John Doe,690,268558,1647077,29,0
John Doe,619,140976,391502,16,0.067
John Doe,777,201578,1629410,12,0
John Doe,421,291884,520031,7,0.059
John Doe,625,161684,108146,19,0.08
John Doe,718,60699,397151,3,0.055
John Doe,457,28805,1349333,28,0
John Doe,372,209343,137229,8,0.059
John Doe,602,163540,513503,2,0.055
John Doe,467,200576,588919,18,0.08
John Doe,676,72357,41443,19,0.08
John Doe,509,52538,419198,25,0.08
John Doe,630,129918,1879135,8,0
John Doe,794,198455,1252645,17,0
John Doe,548,39544,1135645,2,0
John Doe,534,72120,364276,21,0.08
John Doe,355,180823,1819049,5,0
John Doe,347,107946,333224,8,0.059
John Doe,733,91674,1212858,13,0
John Doe,710,24633,1590486,27,0
John Doe,825,104333,1795557,18,0
John Doe,526,142022,1665543,22,0
John Doe,354,127266,1894103,10,0
John Doe,344,169839,1101053,26,0
John Doe,489,122240,492730,3,0.055
John Doe,392,8828,128084,6,0.059
John Doe,549,284701,754092,5,0.059
John Doe,446,93132,1161265,25,0
John Doe,541,221197,1282188,25,0
John Doe,633,97229,587257,24,0.08
John Doe,461,37512,366186,5,0.059
John Doe,477,71082,3396,13,0.067
John Doe,717,71017,1260180,16,0
John Doe,575,288299,1557244,17,0
John Doe,778,18754,1814118,22,0
John Doe,792,99593,1101841,1,0
John Doe,542,135234,782146,29,0.085
John Doe,750,228199,994213,16,0.067
John Doe,358,289658,1171875,17,0
John Doe,625,96269,223460,22,0.08
John Doe,756,228156,1805757,23,0
John Doe,694,197820,575436,30,0.085
John Doe,787,162249,556669,20,0.08
John Doe,597,271301,358553,3,0.055
John Doe,509,87409,675652,4,0.055
John Doe,469,155082,182976,13,0.067
John Doe,756,95630,1400926,30,0
John Doe,552,34492,975749,23,0.08
John Doe,794,211318,242886,20,0.08
John Doe,650,6939,118252,14,0.067
John Doe,818,11334,567739,4,0.055
John Doe,678,70061,1819517,23,0
John Doe,677,56487,1409365,3,0
John Doe,810,189909,817923,26,0.085
John Doe,576,114465,1850266,4,0
John Doe,351,165385,681864,23,0.08
John Doe,373,102531,1322297,9,0
John Doe,620,200355,523181,1,0.055
John Doe,713,64259,249040,21,0.08
John Doe,460,25124,1230195,28,0
John Doe,718,68213,515967,17,0.067
John Doe,569,118780,473682,10,0.063
John Doe,834,10271,212194,8,0.059
John Doe,607,37962,1061195,1,0
John Doe,657,206038,307890,18,0.08
John Doe,340,16029,753986,19,0.08
John Doe,622,198579,1752117,3,0
John Doe,754,89683,1675986,21,0
John Doe,619,10924,703704,23,0.08
John Doe,846,113590,1914503,22,0
John Doe,809,56185,18070,21,0.08
John Doe,521,133394,1034703,18,0
John Doe,337,152634,1949868,25,0
John Doe,698,95071,1920616,5,0
John Doe,441,281258,507795,3,0.055
John Doe,643,135407,1749015,15,0
John Doe,756,81435,1695556,30,0
John Doe,406,31485,852750,16,0.067
John Doe,656,201893,1642194,12,0
John Doe,469,213657,1809017,28,0
John Doe,302,161804,484863,30,0.085
John Doe,506,289078,1086835,5,0
John Doe,365,116757,905647,17,0.067
John Doe,757,174455,16317,6,0.059
John Doe,692,60010,997726,19,0.08
John Doe,374,35271,428719,3,0.055
John Doe,537,297307,170546,4,0.055
John Doe,739,233025,1008002,4,0
John Doe,472,147995,1092718,25,0
John Doe,733,245646,1857761,23,0
John Doe,689,213182,178182,28,0.085
John Doe,665,73426,906601,29,0.085
John Doe,777,188269,1277143,21,0
John Doe,654,142952,153943,23,0.08
John Doe,786,139952,1439080,14,0
John Doe,425,164348,219012,13,0.067
John Doe,342,232353,1739627,27,0
John Doe,552,267755,739499,27,0.085
John Doe,751,121567,1044429,30,0
John Doe,724,98708,1632780,20,0
John Doe,303,198840,527658,10,0.063
John Doe,802,289633,1560198,1,0
John Doe,616,188668,46271,15,0.067
John Doe,616,267072,820994,30,0.085
John Doe,646,296249,837310,11,0.063
John Doe,493,17724,763053,4,0.055
John Doe,392,178377,167602,18,0.08
John Doe,785,107656,267450,11,0.063
John Doe,415,20588,1704625,26,0
John Doe,655,159957,1296374,4,0
John Doe,717,261184,1644583,6,0
John Doe,720,98954,1461645,12,0
John Doe,387,187926,647922,1,0.055
John Doe,635,211444,364714,25,0.08
John Doe,794,256308,1981551,11,0
John Doe,338,75081,1588520,24,0
John Doe,306,58260,1007552,11,0
John Doe,534,224307,915418,6,0.059
John Doe,358,208154,315559,25,0.08
John Doe,594,48425,1050804,6,0
John Doe,644,168590,864371,8,0.059
John Doe,615,223590,15098,7,0.059
John Doe,637,3455,1940663,12,0
John Doe,443,219483,1812162,22,0
John Doe,679,220360,490512,4,0.055
John Doe,437,86960,1093524,10,0
John Doe,692,31235,333216,16,0.067
John Doe,340,239558,1637265,9,0
John Doe,341,59282,1295740,3,0
John Doe,647,199524,1589037,30,0
John Doe,682,25929,1747921,12,0
John Doe,789,268479,1830285,7,0
John Doe,517,244089,1180001,5,0
John Doe,528,229404,523761,9,0.063
John Doe,729,287768,120435,9,0.063
John Doe,819,136582,36201,18,0.08
John Doe,617,124841,1087502,10,0
John Doe,706,144571,1968493,29,0
John Doe,330,244015,1615798,14,0
John Doe,725,177905,1069707,23,0
John Doe,320,41182,1379929,18,0
John Doe,400,107010,226329,1,0.055
John Doe,707,99664,703028,1,0.055
John Doe,312,149915,1574386,11,0
John Doe,489,206316,406209,7,0.059
John Doe,657,236397,870698,6,0.059
John Doe,641,126919,1114670,18,0
John Doe,637,194009,590222,15,0.067
John Doe,346,63455,1343429,26,0
John Doe,799,32284,517628,25,0.08
John Doe,727,59055,1466177,26,0
John Doe,549,20649,1820403,24,0
John Doe,741,288120,1018351,3,0
John Doe,401,81172,1393702,27,0
John Doe,394,186220,663449,27,0.085
John Doe,698,23215,538749,25,0.08
John Doe,665,261915,1991182,26,0
John Doe,612,252873,380324,30,0.085
John Doe,805,298293,517926,21,0.08
John Doe,788,235449,667024,25,0.08
John Doe,648,61285,693057,17,0.067
John Doe,333,109234,271509,13,0.067
John Doe,489,283068,217110,24,0.08
John Doe,785,248904,1576736,17,0
John Doe,636,188234,1855930,17,0
John Doe,779,7556,1476613,18,0
John Doe,433,266885,1464420,3,0
John Doe,552,198825,1632951,20,0
John Doe,344,219126,858351,24,0.08
John Doe,376,280949,1331003,19,0
John Doe,805,279234,205808,10,0.063
John Doe,516,209661,398035,12,0.063
John Doe,525,162433,932880,18,0.08
John Doe,514,18401,1546850,1,0
John Doe,750,232922,901565,30,0.085
John Doe,452,164718,1751105,26,0
John Doe,311,196649,1440622,1,0
John Doe,360,48471,142838,4,0.055
John Doe,686,237080,280265,12,0.063
John Doe,711,128438,1954404,12,0
John Doe,359,205604,615675,30,0.085
John Doe,506,252311,435748,27,0.085
John Doe,540,101602,1427820,3,0
John Doe,538,204365,1910648,6,0
John Doe,641,40033,1317017,8,0
John Doe,816,294116,358490,13,0.067
John Doe,642,148519,1918124,23,0
John Doe,591,57105,1505846,2,0
John Doe,679,111480,1397627,4,0
John Doe,429,160137,488327,24,0.08
John Doe,450,218406,1482784,29,0
John Doe,706,62383,19931,7,0.059
John Doe,603,67513,1310433,7,0
John Doe,650,241029,725647,30,0.085
John Doe,770,148057,1445952,26,0
John Doe,506,275813,112963,28,0.085
John Doe,568,205708,517890,2,0.055
John Doe,735,276593,1557800,4,0
John Doe,846,199522,1816283,0,0
John Doe,693,228038,1857550,9,0
John Doe,350,157988,1156804,7,0
John Doe,384,106882,274142,14,0.067
John Doe,342,139989,531573,23,0.08
John Doe,396,61653,1688510,23,0
John Doe,619,16634,232274,19,0.08
John Doe,751,239147,1367588,18,0
John Doe,303,7083,892628,19,0.08
John Doe,623,123645,978703,26,0.085
John Doe,632,278688,374357,15,0.067
John Doe,550,246270,1664593,21,0
John Doe,405,244825,1701437,7,0
John Doe,764,216038,225349,22,0.08
John Doe,472,256426,1888378,10,0
John Doe,578,59105,469642,5,0.059
John Doe,740,61801,34755,26,0.085
John Doe,433,187055,1544030,22,0
John Doe,405,38225,1464538,8,0
John Doe,353,202532,1191957,18,0
John Doe,361,245028,937688,3,0.055
John Doe,469,115278,317975,14,0.067
John Doe,482,86387,1484731,4,0
John Doe,721,153095,1541274,30,0
John Doe,648,260574,1612909,20,0
John Doe,543,177,438122,8,0.059
John Doe,600,226356,374295,30,0.085
John Doe,773,264694,436184,13,0.067
John Doe,545,185137,1909644,27,0
John Doe,597,223794,594810,13,0.067
John Doe,751,15252,893625,19,0.08
John Doe,653,218141,1262673,10,0
John Doe,840,241652,82576,5,0.059
John Doe,714,290497,1544900,29,0
John Doe,448,76785,1649392,28,0
John Doe,427,100230,1052139,18,0
John Doe,389,156363,894351,11,0.063
John Doe,759,84422,178453,14,0.067
John Doe,735,154328,1427343,7,0
John Doe,383,108545,1517292,1,0
John Doe,583,14926,176347,2,0.055
John Doe,829,207538,1547034,15,0
John Doe,410,264340,208456,5,0.059
John Doe,748,209359,691008,22,0.08
John Doe,622,70722,1940928,3,0
John Doe,634,175275,791070,26,0.085
John Doe,648,128285,927448,19,0.08
John Doe,479,247764,1157312,28,0
John Doe,582,149931,1054394,12,0
John Doe,821,251218,1116598,3,0
John Doe,580,122842,167441,7,0.059
John Doe,836,21564,545354,20,0.08
John Doe,475,4798,333353,15,0.067
John Doe,524,197586,1622115,28,0
John Doe,451,115437,56833,24,0.08
John Doe,487,83503,76337,24,0.08
John Doe,840,189131,1718263,7,0
John Doe,460,4064,1864152,9,0
John Doe,635,144997,1644186,3,0
John Doe,439,30048,1510019,19,0
John Doe,799,268201,906418,29,0.085
John Doe,846,234023,575563,22,0.08
John Doe,656,166331,1974222,14,0
John Doe,816,69211,1831550,11,0
John Doe,805,29076,1492644,23,0
John Doe,349,294229,1913430,2,0
John Doe,380,200648,972773,26,0.085
John Doe,518,134826,451055,26,0.085
John Doe,503,126808,269508,29,0.085
John Doe,612,191899,13856,29,0.085
John Doe,488,124488,70799,2,0.055
John Doe,612,130191,1557475,12,0
John Doe,528,86993,1879840,8,0
John Doe,695,291258,1468830,19,0
John Doe,627,184703,257356,6,0.059
John Doe,319,240159,574883,5,0.059
John Doe,790,185860,492911,5,0.059
John Doe,622,220743,1615728,30,0
John Doe,626,148107,948661,15,0.067
John Doe,807,247533,413565,1,0.055
John Doe,640,45407,591588,17,0.067
John Doe,620,211580,242886,16,0.067
John Doe,437,281075,695158,9,0.063
John Doe,471,227025,389852,17,0.067
John Doe,480,12992,311338,28,0.085
John Doe,700,68683,1465122,26,0
John Doe,310,106567,320779,28,0.085
John Doe,747,168055,307788,4,0.055
John Doe,685,242358,1062947,8,0
John Doe,317,285648,1110911,13,0
John Doe,643,203961,598320,27,0.085
John Doe,329,96340,252394,23,0.08
John Doe,458,56281,399340,30,0.085
John Doe,801,217099,988364,3,0.055
John Doe,720,100564,12160,21,0.08
John Doe,618,123474,1138398,21,0
John Doe,499,249790,1252920,19,0
John Doe,849,213711,860009,3,0.055
John Doe,601,152781,1544288,24,0
John Doe,441,253629,1989963,25,0
John Doe,825,187383,1773316,4,0
John Doe,566,207987,1856798,11,0
John Doe,808,229690,741881,18,0.08
John Doe,530,17005,1296085,6,0
John Doe,594,57705,36516,29,0.085
John Doe,346,112143,1399624,21,0
John Doe,562,292115,584431,21,0.08
John Doe,836,180846,1592945,6,0
John Doe,814,174837,874794,14,0.067
John Doe,813,153501,1472054,19,0
John Doe,542,206310,1865707,19,0
John Doe,520,10577,668691,9,0.063
John Doe,455,56648,1992926,25,0
John Doe,332,127301,1300832,17,0
John Doe,744,142967,940572,12,0.063
John Doe,786,116051,1467717,25,0
John Doe,716,267622,1389671,23,0
John Doe,722,92116,151156,14,0.067
John Doe,761,89536,1758965,13,0
John Doe,300,120897,1890671,21,0
John Doe,355,286095,1894499,21,0
John Doe,343,168862,31554,26,0.085
John Doe,416,246668,119121,28,0.085
John Doe,373,236643,1243065,21,0
John Doe,756,144039,1358107,10,0
John Doe,532,30872,1628639,27,0
John Doe,560,188150,1019353,26,0
John Doe,533,107531,79496,29,0.085
John Doe,340,91347,701221,15,0.067
John Doe,338,89586,1754874,26,0
John Doe,446,137764,872499,17,0.067
John Doe,426,16861,622120,4,0.055
John Doe,843,255990,629755,30,0.085
John Doe,471,288143,992872,19,0.08
John Doe,405,56289,1169401,4,0
John Doe,361,111241,1801181,1,0
John Doe,637,6477,1365368,10,0
John Doe,322,113460,57668,19,0.08
John Doe,811,237213,937542,10,0.063
John Doe,336,205239,272020,6,0.059
John Doe,807,73750,219010,7,0.059
John Doe,526,26400,673772,24,0.08
John Doe,600,180730,38240,28,0.085
John Doe,352,175748,507131,26,0.085
John Doe,716,255932,1251031,17,0
John Doe,481,189180,1476702,23,0
John Doe,632,52210,1980562,4,0
John Doe,508,42740,1243485,9,0
John Doe,369,111293,1614979,11,0
John Doe,831,39401,1599099,17,0
John Doe,837,133591,1502382,2,0
John Doe,403,161149,184477,15,0.067
John Doe,413,242357,473192,17,0.067
John Doe,305,20924,189413,21,0.08
John Doe,766,143979,678772,30,0.085
